5141.EFNCRP00000007282	GO:0004476,GO:0031505
10090.ENSMUSP00000024565	GO:0001659,GO:0005737,GO:0009590,GO:0016175,GO:0042554,GO:0043020,GO:0048840
10090.ENSMUSP00000046748	GO:0000149,GO:0005326,GO:0005829,GO:0005886,GO:0016079,GO:0030073,GO:0045202,GO:0046928
4932.YHR206W	GO:0000156,GO:0000304,GO:0003700,GO:0005634,GO:0005829,GO:0006351,GO:0006970,GO:0008361,GO:0043619
10090.ENSMUSP00000019323	GO:0005743,GO:0030060
10116.ENSRNOP00000020002	GO:0004177,GO:0006508,GO:0006725,GO:0012506,GO:0031983,GO:0035814,GO:0042277
10116.ENSRNOP00000020003	GO:0005802,GO:0030425,GO:0030672,GO:0035254,GO:0043001
4932.YKL041W	GO:0000815,GO:0043162,GO:0045324,GO:0070676
3702.AT5G23140.1	GO:0005739,GO:0008270,GO:0009535,GO:0009840,GO:0050897
284593.XP_449865.1	GO:0005829
10090.ENSMUSP00000093311	GO:0004982
3702.AT5G04200.1	GO:0008234,GO:0048046
9606.ENSP00000318846	GO:0005730
9606.ENSP00000339299	GO:0004674,GO:0005085,GO:0005829,GO:0007185,GO:0007264,GO:0007411,GO:0043065,GO:0048011,GO:0051056,GO:0097190
148305.A4RN46	GO:0043581
9606.ENSP00000362205	GO:0004872,GO:0005886,GO:0006959,GO:0007411,GO:0045087
9606.ENSP00000308541	GO:0001934,GO:0004252,GO:0005615,GO:0005788,GO:0005796,GO:0005886,GO:0006508,GO:0007166,GO:0007597,GO:0008083,GO:0010544,GO:0017187,GO:0030168,GO:0032967,GO:0042730,GO:0043687,GO:0045861,GO:0048712,GO:0050900,GO:0051281,GO:0051480,GO:0051918,GO:0070053,GO:1900738,GO:2000379
10090.ENSMUSP00000126177	GO:0005793,GO:0007155,GO:0030509,GO:0042802,GO:0045893,GO:0046658
4896.SPAC12G12.14c.1	GO:0000070,GO:0005829,GO:0005847,GO:2000045
9606.ENSP00000339292	GO:0005783,GO:0005886,GO:0006461,GO:0070830
3702.AT2G39700.1	GO:0005829,GO:0006949,GO:0009505,GO:0009506
3702.AT5G23150.1	GO:0006397,GO:0009910,GO:0048497,GO:0048510
4896.SPCC1223.07c.1	GO:0005829,GO:0006422
9606.ENSP00000377409	GO:0007585,GO:0009887
4896.SPAC25A8.03c.1	GO:0005739
6239.F09E5.1.2	GO:0004674,GO:0005829,GO:0007163,GO:0008105,GO:0008406,GO:0009792,GO:0016324,GO:0030864
4896.SPAC22E12.01.1	GO:0005794
9606.ENSP00000380598	GO:0030133,GO:0031083,GO:0032402,GO:0035646,GO:0050942
3702.AT4G25490.1	GO:0009631,GO:0045893
9606.ENSP00000238341	GO:0000086,GO:0005813,GO:0005829
5141.EFNCRP00000003551	GO:0001666,GO:0004028,GO:0005829,GO:0007568,GO:0007584,GO:0008284,GO:0042493,GO:0051384,GO:0051591
9606.ENSP00000347188	GO:0030506
3702.AT5G25980.2	GO:0002213,GO:0005773,GO:0005777,GO:0009506,GO:0009507,GO:0009737,GO:0010119,GO:0019137,GO:0019762,GO:0022626,GO:0048046
316407.1742168	GO:0003677,GO:0005524,GO:0032993,GO:0045892
9606.ENSP00000264246	GO:0005886,GO:0007173,GO:0007267,GO:0008543,GO:0016021,GO:0031295,GO:0038095,GO:0042110,GO:0045087,GO:0048011,GO:0048015,GO:0050731
9606.ENSP00000264245	GO:0005829,GO:0007264,GO:0051056
316407.1742164	GO:0006974
9606.ENSP00000264249	GO:0005794,GO:0007155,GO:0008146,GO:0016020
9913.ENSBTAP00000014594	GO:0005068,GO:0046326,GO:0090004
7227.FBpp0072209	GO:0005634,GO:0010778,GO:0043150,GO:0051598,GO:1901563
3702.AT2G31880.1	GO:0004674,GO:0004713,GO:0005886,GO:0010942,GO:0031349,GO:0060862
4932.YJL097W	GO:0000324,GO:0004300,GO:0007034,GO:0030148,GO:0030176
3702.AT3G11050.1	GO:0006979,GO:0009737
4896.SPBC1734.10c.1	GO:0005634,GO:0005829
10090.ENSMUSP00000035943	GO:0009897
9606.ENSP00000367299	GO:0005768,GO:0005829,GO:0016197
4932.YHR120W	GO:0005739,GO:0006298,GO:0008094,GO:0032137,GO:0032139,GO:0043504
9986.ENSOCUP00000017072	GO:0004052,GO:0019369,GO:0019372,GO:0043651
9606.ENSP00000301042	GO:0005634,GO:0005737
9606.ENSP00000306015	GO:0015629
10090.ENSMUSP00000127952	GO:0003677,GO:0003700,GO:0005634,GO:0005667,GO:0008544,GO:0043276,GO:0045893,GO:2000278
4932.YDR284C	GO:0000329,GO:0000810,GO:0006644,GO:0008195
10090.ENSMUSP00000066715	GO:0005743
4932.YGR104C	GO:0000991,GO:0001113,GO:0001129,GO:0001135,GO:0045944,GO:0070847
9606.ENSP00000415011	GO:0005385,GO:0005886,GO:0008270,GO:0009749,GO:0030073,GO:0030667,GO:0032119
4896.SPAP8A3.06.1	GO:0000243,GO:0000349,GO:0005686,GO:0005829,GO:0045292
316407.1799789	GO:0008951,GO:0009409,GO:0036104
10090.ENSMUSP00000097547	GO:0001764,GO:0004713,GO:0005829,GO:0007166,GO:0008360,GO:0010629,GO:0010976,GO:0015631,GO:0030900,GO:0042177,GO:0042552,GO:0045471,GO:0046777,GO:0048813,GO:0050798,GO:0050966,GO:1900182
4932.YDL213C	GO:0005730,GO:0019843,GO:0030515,GO:0030686,GO:0042274
162425.CADANIAP00004501	GO:0031396,GO:0042493
316407.1736853	GO:0006307,GO:0008198,GO:0035515,GO:0035552,GO:0035553,GO:0042245,GO:0043734,GO:0051747
10116.ENSRNOP00000010072	GO:0008284,GO:0043066
316407.1736852	GO:0015197,GO:0042884,GO:0046677
10090.ENSMUSP00000033473	GO:0001764,GO:0005634,GO:0005737,GO:0005874,GO:0005886,GO:0007026,GO:0007612,GO:0007613,GO:0008017,GO:0014704,GO:0017080,GO:0021766,GO:0021795,GO:0030175,GO:0030424,GO:0030425,GO:0030426,GO:0045200,GO:0046785,GO:0048487,GO:0048671,GO:0072659
3702.AT5G42380.1	GO:0005509,GO:0005634,GO:0005737,GO:0010193
10090.ENSMUSP00000033477	GO:0007596,GO:0008233
10116.ENSRNOP00000010079	GO:0001889,GO:0004066,GO:0006529,GO:0009416,GO:0009612,GO:0009636,GO:0031427,GO:0032354,GO:0032870,GO:0042149,GO:0042803,GO:0043200,GO:0048037
4932.YOR060C	GO:0030174,GO:0031261
4896.SPBC56F2.06.1	GO:0005634,GO:0005829
4932.YNL240C	GO:0005829,GO:0016020,GO:0016226,GO:0051536
3702.AT2G27380.1	GO:0005199,GO:0009827,GO:0009845
9606.ENSP00000343577	GO:0005615,GO:0006952,GO:0022617
4896.SPAC1002.10c.1	GO:0005634,GO:0005829,GO:1900402
208964.PA4640	GO:0050421
10116.ENSRNOP00000067156	GO:0005212
316407.85677089	GO:0008170
10090.ENSMUSP00000028280	GO:0001568,GO:0003007,GO:0005201,GO:0005581,GO:0005604,GO:0030199,GO:0035989,GO:0043588,GO:0051128
10090.ENSMUSP00000021930	GO:0005743,GO:0006826,GO:0030218
316407.85677086	GO:0003677,GO:0003924,GO:0006308,GO:0015666
10116.ENSRNOP00000067159	GO:0016324,GO:0030136
10090.ENSMUSP00000021933	GO:0005615,GO:0005730,GO:0006508,GO:0010839,GO:0016540,GO:0016807,GO:0031069,GO:0031410,GO:0042393,GO:0042637,GO:2000249
4932.YBR127C	GO:0000221,GO:0000329,GO:0006874,GO:0007035,GO:0046961
316407.85677081	GO:0042710
10090.ENSMUSP00000021937	GO:0005730,GO:0043065
7227.FBpp0073558	GO:0006974
9606.ENSP00000288050	GO:0005759,GO:0006090,GO:0010510
3702.AT4G15290.1	GO:0048767
7955.ENSDARP00000019054	GO:0000281,GO:0005886
9606.ENSP00000376445	GO:0002755,GO:0005829,GO:0032496,GO:0032738,GO:0032757,GO:0032760,GO:0034134,GO:0034137,GO:0034145,GO:0035665,GO:0038123,GO:0038124,GO:0043123,GO:0045087,GO:0045410,GO:0046330,GO:0046982,GO:0051092,GO:0070374,GO:0070935,GO:0090073
4896.SPAC19A8.13.1	GO:0005685,GO:0005829
9606.ENSP00000376440	GO:0005654,GO:0006260
9606.ENSP00000376443	GO:0043691
3702.AT5G24240.1	GO:0005777
4896.SPBC119.10.1	GO:0005634,GO:0005829,GO:0006529
4896.SPAC3F10.11c.1	GO:0000329,GO:0005794,GO:0071276,GO:0071992,GO:0071995,GO:0071996,GO:0071997
9606.ENSP00000342222	GO:0005261,GO:0005887,GO:0007600,GO:0009266
10090.ENSMUSP00000028286	GO:0003841,GO:0005783
10090.ENSMUSP00000051282	GO:0016308,GO:0042995
6239.F26F12.7	GO:0000122,GO:0040027,GO:0048557
9606.ENSP00000357674	GO:0000149,GO:0005730,GO:0005794,GO:0006886,GO:0008021,GO:0016079,GO:0031083,GO:0048471
3702.AT2G05210.1	GO:0000723,GO:0032212,GO:0043047
9606.ENSP00000307540	GO:0004869
4896.SPAC25B8.15c.1	GO:0005634,GO:0005829
10090.ENSMUSP00000080414	GO:0005739
3702.AT1G63440.1	GO:0010273
3702.AT4G39170.1	GO:0005886
6239.F43G9.1.2	GO:0005739
10090.ENSMUSP00000080419	GO:0001047,GO:0003682,GO:0003723,GO:0014013,GO:0021695,GO:0034244,GO:0035098,GO:0042054,GO:0042127,GO:0043565,GO:0045120,GO:0045605,GO:0051154,GO:0070301,GO:0070314,GO:0070734,GO:2000134
4577.GRMZM2G094558_P01	GO:0004417,GO:0036172
7955.ENSDARP00000064082	GO:0003406,GO:0042472
10090.ENSMUSP00000036013	GO:0000380,GO:0019908
4932.YKL124W	GO:0000324,GO:0016192,GO:0043328
9606.ENSP00000307831	GO:0004930,GO:0016021
4896.SPAC212.02.1	GO:0005634,GO:0005829
4896.SPCC1281.01.1	GO:0005887,GO:0009272,GO:0009897,GO:0033201
9606.ENSP00000315713	GO:0000902,GO:0003779,GO:0005737,GO:0005886,GO:0030036,GO:0032268,GO:0071318
9606.ENSP00000330284	GO:0004985,GO:0005886,GO:0007268,GO:0016021
10116.ENSRNOP00000055956	GO:0007165
4932.YHR216W	GO:0000785,GO:0003682,GO:0003938,GO:0006183
10116.ENSRNOP00000066684	GO:0005536,GO:0005901,GO:0009749,GO:0016936,GO:0030672,GO:0033222,GO:0033300,GO:0043066,GO:0046323,GO:0055056
4896.SPCC1322.07c.1	GO:0005783
9606.ENSP00000312208	GO:0005886
10116.ENSRNOP00000010385	GO:0000137,GO:0000138,GO:0000301,GO:0005797,GO:0017137,GO:0030663
10116.ENSRNOP00000010381	GO:0001669
10090.ENSMUSP00000121079	GO:0005085,GO:0016056,GO:0043025
4896.SPCC548.03c.1	GO:0000324
3702.AT4G16265.1	GO:0000418,GO:0000419,GO:0005665,GO:0080188
9606.ENSP00000281243	GO:0004155,GO:0005829,GO:0006559,GO:0009055,GO:0034641,GO:0051066
9606.ENSP00000454545	GO:0000381,GO:0005654
4932.YAL042W	GO:0006888,GO:0030134,GO:0030173,GO:0030176
9606.ENSP00000382791	GO:0005887,GO:0007268,GO:0007417,GO:0015277,GO:0051966
6239.F26D10.3.2	GO:0005634,GO:0005829,GO:0008340,GO:0009408,GO:0016887,GO:0042147
9606.ENSP00000304565	GO:0003924,GO:0005525,GO:0005769,GO:0019003,GO:0031623,GO:0032588,GO:0032869,GO:0043001,GO:0045055,GO:0045335,GO:0090382
10090.ENSMUSP00000119482	GO:0001560,GO:0008017,GO:0009968,GO:0048484
10090.ENSMUSP00000119485	GO:0000139,GO:0004439,GO:0035085,GO:0046855,GO:0046856
10090.ENSMUSP00000064823	GO:0000902,GO:0001701,GO:0005634,GO:0035264,GO:0043249,GO:0045944,GO:0060509
9606.ENSP00000344106	GO:0005615,GO:0005783,GO:0071786
9606.ENSP00000344101	GO:0005886
4896.SPAC13D6.03c.1	GO:0005634,GO:0005829
10090.ENSMUSP00000064826	GO:0006887
9606.ENSP00000461417	GO:0009986,GO:0016021
9606.ENSP00000378089	GO:0005179,GO:0005576,GO:0007165,GO:0007267
9606.ENSP00000461415	GO:0001938,GO:0006954,GO:0006955,GO:0007010,GO:0007165,GO:0007267,GO:0008009,GO:0008360,GO:0030335,GO:0030838,GO:0032855,GO:0048245
6239.R13A5.5	GO:0005634,GO:0005737,GO:0009790,GO:0016337
44689.DDB0233210	GO:0007190,GO:0030838,GO:0031152,GO:0031932,GO:0032148,GO:0043327,GO:0043520,GO:0050765
6239.C15F1.3a	GO:0005634,GO:0040021,GO:0042001,GO:0048471
4932.YDR429C	GO:0002188,GO:0003743,GO:0005852,GO:0043614
10116.ENSRNOP00000023724	GO:0015031,GO:0044297,GO:0048471
9606.ENSP00000455144	GO:0001618,GO:0005887,GO:0006968,GO:0007165,GO:0045087
6239.F49E12.5a	GO:0004984,GO:0016021,GO:0032096,GO:0040027,GO:0046580
10116.ENSRNOP00000051091	GO:0005739,GO:0009409
6239.F08B12.4a.2	GO:0005634
4932.YGL133W	GO:0006338,GO:0006348,GO:0008623,GO:0046020
10090.ENSMUSP00000091889	GO:0006355
10090.ENSMUSP00000091882	GO:0005634,GO:0005737
4896.SPAC1687.10.1	GO:0005737,GO:0015630
9606.ENSP00000382863	GO:0003677,GO:0003678,GO:0005524,GO:0008013,GO:0008094,GO:0030178,GO:0035064,GO:0043044,GO:0045892,GO:0045944,GO:0045945,GO:0060070,GO:0071339
419947.MtubH3_010100017965	GO:0005618,GO:0005829,GO:0005886
7227.FBpp0088055	GO:0006260,GO:0007052
10116.ENSRNOP00000063496	GO:0005544,GO:0019834,GO:0021766,GO:0030424,GO:0030425,GO:0031100,GO:0043025,GO:0051054,GO:0051384,GO:0070848
10116.ENSRNOP00000022095	GO:0006979,GO:0008284,GO:0009611,GO:0016235,GO:0030426,GO:0031018,GO:0035864,GO:0043066,GO:0045597,GO:0048471,GO:0048812,GO:0071363
9913.ENSBTAP00000036518	GO:0097381
9606.ENSP00000380793	GO:0000033,GO:0005789,GO:0006488,GO:0018279,GO:0043687
9606.ENSP00000380795	GO:0005768,GO:0005829
10090.ENSMUSP00000090130	GO:0005768,GO:0042147
4896.SPCC1450.14c.1	GO:0003756,GO:0005789,GO:0034975
7955.ENSDARP00000018643	GO:0001757,GO:0005886,GO:0007219,GO:0030165,GO:0042802,GO:0048471,GO:0048514,GO:0048666,GO:0060218
10090.ENSMUSP00000027488	GO:0031532,GO:0032388,GO:0032869,GO:0046326,GO:0097050,GO:0097194,GO:2000676
10090.ENSMUSP00000027489	GO:0005887
10116.ENSRNOP00000014231	GO:0005737,GO:0005886,GO:0007605,GO:0032227,GO:0043005
3702.AT3G61430.1	GO:0005739,GO:0005773,GO:0005886,GO:0009414,GO:0009506,GO:0009941,GO:0015250
9606.ENSP00000261368	GO:0005730,GO:0005737,GO:0042417,GO:0046928,GO:0090083
10116.ENSRNOP00000014235	GO:0003987,GO:0004467,GO:0005741,GO:0005778,GO:0005783,GO:0005886,GO:0006641,GO:0007584,GO:0014070,GO:0015908,GO:0034201,GO:0042178,GO:0042493
7227.FBpp0072782	GO:0015012,GO:0030158,GO:0042732
10090.ENSMUSP00000057938	GO:0000778,GO:0000940,GO:0007094,GO:0008608,GO:0043515,GO:0045184,GO:0045842,GO:0045860,GO:0050793,GO:0051987
9606.ENSP00000363149	GO:0000122,GO:0007275,GO:0043065
7227.FBpp0072781	GO:0002168,GO:0006697,GO:0007030,GO:0007281,GO:0007390,GO:0007443,GO:0007458,GO:0007591,GO:0008258,GO:0008362,GO:0009608,GO:0016319,GO:0022008,GO:0048477,GO:0048542
4932.YGR255C	GO:0005743,GO:0006744
3702.AT3G27840.1	GO:0006412
7955.ENSDARP00000012519	GO:0001885,GO:0004517,GO:0004659,GO:0006744,GO:0009234,GO:0016209,GO:0030173,GO:0042371,GO:0071498,GO:0072358
4896.SPAC16E8.16.1	GO:0005634,GO:0006367
3702.AT4G35470.1	GO:0005886
10090.ENSMUSP00000131373	GO:0042267,GO:0044194,GO:0072643
10116.ENSRNOP00000016567	GO:0006469
4896.SPCC1322.15.1	GO:0005730
4932.YGL006W	GO:0000329,GO:0005388,GO:0006874
10090.ENSMUSP00000137923	GO:0005634,GO:0007268,GO:0007635,GO:0030425,GO:0043278,GO:0048265,GO:0060384,GO:0097060
10116.ENSRNOP00000025377	GO:0015081,GO:0015378,GO:0031982,GO:0070294
9606.ENSP00000319192	GO:0004674,GO:0005524,GO:0005634,GO:0007243,GO:2000271,GO:2000377
10090.ENSMUSP00000020657	GO:0000790,GO:0001701,GO:0001741,GO:0006344,GO:0007288,GO:0010845,GO:0033128,GO:0043066,GO:0051026,GO:0060070,GO:0070076,GO:0070193
9606.ENSP00000267205	GO:0005829,GO:0005886,GO:0007015,GO:0007264,GO:0051056
9606.ENSP00000267202	GO:0000813,GO:0016197,GO:0019068,GO:0019082,GO:0030496
10090.ENSMUSP00000020650	GO:0005615,GO:0005737,GO:0009897,GO:0043032,GO:0071345
162425.CADANIAP00001065	GO:0045493,GO:0046559
4932.YMR032W	GO:0000142,GO:0000144,GO:0000281,GO:0000917,GO:0044697
10090.ENSMUSP00000027153	GO:0001659,GO:0004466,GO:0005739,GO:0016401,GO:0019254,GO:0033539,GO:0042413,GO:0045717,GO:0046322,GO:0090181
3702.AT1G65980.1	GO:0005829,GO:0005886,GO:0009507,GO:0046686
4932.YBR074W	GO:0000329
10116.ENSRNOP00000060212	GO:0005388,GO:0005789
9606.ENSP00000255764	GO:0005654,GO:0006367
4896.SPCC126.10.1	GO:0005737
39947.LOC_Os08g39840.1	GO:0009611,GO:0016166,GO:0051707
9606.ENSP00000336790	GO:0003677,GO:0005654,GO:0006520,GO:0006987,GO:0044267,GO:0045944
4932.YDR487C	GO:0005758,GO:0005829,GO:0008686,GO:0009060,GO:0009231
316407.1805571	GO:0009279,GO:0043165,GO:0051205
4932.YLR275W	GO:0000398,GO:0005682,GO:0005685,GO:0046540,GO:0071004
316407.1805574	GO:0004821,GO:0006427
3702.AT2G17290.1	GO:0004674,GO:0005829,GO:0005886,GO:0009738,GO:0010119,GO:0010359,GO:0046777
9606.ENSP00000252939	GO:0005887,GO:0031410,GO:0032051,GO:0045807,GO:0048268
3702.AT5G63470.1	GO:0009738
9606.ENSP00000252934	GO:0030425,GO:0031175,GO:0043025,GO:0048471
9606.ENSP00000252936	GO:0000086,GO:0005634,GO:0005813,GO:0005829,GO:0005881,GO:0006461,GO:0007020
44689.DDB0191178	GO:0000281,GO:0003779,GO:0006907,GO:0006928,GO:0015629,GO:0019953,GO:0030587,GO:0032009,GO:0042989,GO:0050765
44689.DDB0191179	GO:0045595
9606.ENSP00000262188	GO:0000790,GO:0002052,GO:0003407,GO:0005634,GO:0005654,GO:0005737,GO:0006337,GO:0006338,GO:0006351,GO:0006357,GO:0030374,GO:0044255,GO:0044281,GO:0045893
9606.ENSP00000262189	GO:0035097,GO:0042800
9606.ENSP00000408581	GO:0010923
10090.ENSMUSP00000127566	GO:0004385,GO:0006163
3702.AT1G07260.1	GO:0080043
44689.DDB0191172	GO:0004157,GO:0006208,GO:0008270
44689.DDB0191174	GO:0003785,GO:0005938,GO:0009617,GO:0030041,GO:0045335
44689.DDB0191175	GO:0000331,GO:0005509,GO:0005516,GO:0005938,GO:0016339,GO:0031152,GO:0042803,GO:0045335
44689.DDB0191176	GO:0004674,GO:0005737,GO:0005813,GO:0006972,GO:0010590,GO:0015629,GO:0031156,GO:0032154,GO:0032956,GO:0046777,GO:0051781
44689.DDB0191177	GO:0045335
148305.A4R935	GO:0043581
9606.ENSP00000380427	GO:0005829,GO:0005885,GO:0038096,GO:0045087
4896.SPBC16E9.02c.1	GO:0005737
9606.ENSP00000273482	GO:0005887,GO:0007411,GO:0015279,GO:0051281,GO:0051480,GO:0051592,GO:0070679
10090.ENSMUSP00000028083	GO:0005829,GO:0005839
10090.ENSMUSP00000084887	GO:0007162,GO:0030335,GO:0030864,GO:0031941,GO:0032956,GO:0043312,GO:0045088,GO:0050830
7955.ENSDARP00000094251	GO:0060575
419947.MtubH3_010100023805	GO:0019217
9606.ENSP00000357748	GO:0000079,GO:0019207,GO:0019908,GO:0061101
10090.ENSMUSP00000028084	GO:0001553,GO:0003677,GO:0003682,GO:0005634,GO:0008584,GO:0009888,GO:0010259,GO:0030154,GO:0030325,GO:0042445,GO:0045944,GO:0051457,GO:2000020,GO:2000195
4896.SPBC16G5.03.1	GO:0005634,GO:0005739
511145.b0650	GO:0016887
4932.YNL091W	GO:0009651
83332.Rv0859	GO:0005618,GO:0005886
4932.YOL070C	GO:0005737,GO:0005935
6239.T16G1.11.1	GO:0043065
3702.AT1G51965.1	GO:0005739,GO:0008380,GO:0009737
9606.ENSP00000355124	GO:0005200,GO:0005882,GO:0008307,GO:0043034,GO:0043627,GO:0045214,GO:0071944
10090.ENSMUSP00000013851	GO:0005737,GO:0050728,GO:0050868
4932.YMR153W	GO:0003697,GO:0005487,GO:0005543,GO:0006607,GO:0006999,GO:0007094,GO:0044613,GO:0044615,GO:0045893,GO:0060188
9606.ENSP00000302189	GO:0007417
9606.ENSP00000299853	GO:0005654,GO:0005829,GO:0006385,GO:0006386,GO:0032481,GO:0045087
9606.ENSP00000369375	GO:0001934,GO:0001938,GO:0002040,GO:0004714,GO:0005887,GO:0005902,GO:0005911,GO:0007267,GO:0007596,GO:0009925,GO:0009986,GO:0010595,GO:0014068,GO:0016324,GO:0016525,GO:0032878,GO:0034446,GO:0043114,GO:0043552,GO:0045121,GO:0045766,GO:0046777,GO:0048014,GO:0050728,GO:0050900,GO:0051259,GO:0051894,GO:0051897,GO:0060216,GO:0070374,GO:2000251
4932.YDR243C	GO:0000354,GO:0004004,GO:0005681,GO:0005682
10116.ENSRNOP00000021010	GO:0043025,GO:0045098,GO:0045104
3702.AT2G39370.1	GO:0009506
4932.YNL135C	GO:0003755,GO:0005527,GO:0006325,GO:0006457,GO:1901710
10116.ENSRNOP00000064445	GO:0004312,GO:0006084,GO:0006633,GO:0008144,GO:0042803,GO:0070402
10116.ENSRNOP00000064446	GO:0003700
5061.CADANGAP00000030	GO:0046373,GO:2000895
4896.SPAC1039.02.1	GO:0005783
190485.XCC0472	GO:0003677,GO:0003700,GO:0035438,GO:0046983
3702.AT3G55170.1	GO:0022625
511145.b0873	GO:0004601,GO:0006807,GO:0042542,GO:0050418
6239.ZK1127.11	GO:0000239,GO:0000712,GO:0009792,GO:0045143,GO:0051026
9606.ENSP00000249700	GO:0005523,GO:0007399
9606.ENSP00000364582	GO:0000278,GO:0005829
7227.FBpp0074319	GO:0005509,GO:0007269,GO:0007528,GO:0008048
7227.FBpp0074318	GO:0006338,GO:0006351,GO:0006355,GO:0031011
10090.ENSMUSP00000028335	GO:0001661,GO:0001967,GO:0001975,GO:0004972,GO:0005262,GO:0005509,GO:0005516,GO:0005783,GO:0006874,GO:0007585,GO:0007616,GO:0008021,GO:0008344,GO:0008355,GO:0008542,GO:0009986,GO:0014069,GO:0016594,GO:0017146,GO:0018964,GO:0019233,GO:0021586,GO:0021987,GO:0035176,GO:0035249,GO:0043065,GO:0043197,GO:0043278,GO:0043524,GO:0043576,GO:0045211,GO:0045944,GO:0048169,GO:0048814,GO:0050770,GO:0051963,GO:0060079,GO:0060134,GO:0060179
3702.AT1G10370.1	GO:0004364,GO:0006749,GO:0009407,GO:0009507,GO:0009651,GO:0009704,GO:0048527,GO:0060416,GO:0080148,GO:0080167
9606.ENSP00000364589	GO:0000082,GO:0007050,GO:0008285,GO:0031464,GO:0097193
9606.ENSP00000319197	GO:0005886
9606.ENSP00000349305	GO:0005794,GO:0005802,GO:0043001
9606.ENSP00000327652	GO:0001588,GO:0005887,GO:0007190,GO:0007191,GO:0035240,GO:0042417,GO:0051281,GO:0051482,GO:0051584,GO:0060158,GO:0071870
9606.ENSP00000258062	GO:0005886,GO:0005905
511145.b2166	GO:0050225
9606.ENSP00000327650	GO:0005764,GO:0005770,GO:0015031,GO:0016192,GO:0031091,GO:0032400,GO:0032418,GO:0048471,GO:0061025,GO:0070889
9606.ENSP00000351811	GO:0000932,GO:0005634,GO:0005829,GO:0010467,GO:0043928
9606.ENSP00000351813	GO:0000209,GO:0004842,GO:0005741,GO:0005789,GO:0051865,GO:0070585,GO:0090141,GO:0090344
3702.AT4G22910.1	GO:0010091,GO:0016049,GO:0042023
44689.DDB0216229	GO:0003924,GO:0005525,GO:0006935,GO:0006972,GO:0009409,GO:0017160,GO:0030838,GO:0031284,GO:0031289,GO:0043520,GO:0045335,GO:0046578
10090.ENSMUSP00000072330	GO:0000381,GO:0000790,GO:0001047,GO:0003705,GO:0005654,GO:0005667,GO:0007518,GO:0009267,GO:0014908,GO:0030016,GO:0031490,GO:0043415,GO:0043503,GO:0043966,GO:0043967,GO:0045944,GO:0048741,GO:0071385,GO:0071392,GO:0071453
9606.ENSP00000263273	GO:0003677,GO:0005615,GO:0005793,GO:0005794,GO:0015630
9606.ENSP00000263270	GO:0005829,GO:0007173,GO:0007268,GO:0007411,GO:0016032,GO:0019886,GO:0030100,GO:0030122,GO:0042059,GO:0048011,GO:0048268,GO:0050690
9606.ENSP00000263277	GO:0003676,GO:0005634,GO:0007596,GO:0032456,GO:0055038
4932.YLR203C	GO:0031314,GO:0045182,GO:0070131,GO:0097034
316385.ECDH10B_0924	GO:0015594
316385.ECDH10B_0925	GO:0015594
316385.ECDH10B_0926	GO:0015594
316385.ECDH10B_0927	GO:0015594
9606.ENSP00000471104	GO:0005739,GO:0008283
316385.ECDH10B_0921	GO:0010181,GO:0016657,GO:0034567
316385.ECDH10B_0922	GO:0009432,GO:0018169,GO:0018410,GO:0042802
316385.ECDH10B_0923	GO:0009297,GO:0030308,GO:1900232,GO:1902201
4932.YNL287W	GO:0006888,GO:0006890,GO:0030126
316385.ECDH10B_0929	GO:0016436,GO:0070475
511145.b0720	GO:0005829,GO:0016020
511145.b0721	GO:0008177,GO:0009055,GO:0009060,GO:0017004,GO:0020037,GO:0048039
10090.ENSMUSP00000008748	GO:0005789,GO:0005829
511145.b0723	GO:0000104,GO:0006099,GO:0009055,GO:0045282,GO:0050660
511145.b0724	GO:0009055,GO:0009060,GO:0051537,GO:0051538,GO:0051539
9606.ENSP00000339881	GO:0005765
3702.AT2G43000.1	GO:0005992,GO:0006561,GO:0009718,GO:0010120,GO:0010150,GO:0042538,GO:1900056
4896.SPAC23H4.17c.1	GO:0016592,GO:0051519,GO:1900387
3702.AT3G44990.1	GO:0016998,GO:0033946
511145.b0729	GO:0005737
10090.ENSMUSP00000043142	GO:0005634
10090.ENSMUSP00000043145	GO:0002437,GO:0003351,GO:0007283,GO:0007420,GO:0035083
3702.AT1G56170.1	GO:0005737,GO:0045893
3702.AT2G43010.1	GO:0003677,GO:0005634,GO:0009704,GO:0010161,GO:0010600,GO:0010928
3702.AT5G19510.1	GO:0005773,GO:0005829,GO:0009506,GO:0042742,GO:0048046
4896.SPAC1142.03c.1	GO:0005730,GO:0007533,GO:0034974
79929.MTBMA_c15410	GO:0030269
9606.ENSP00000266987	GO:0005634,GO:0005829,GO:0006357,GO:0006469,GO:0016442,GO:0030422,GO:0030423,GO:0031054,GO:0035197,GO:0035280,GO:0045070,GO:0046782,GO:0050689
3702.AT1G65730.1	GO:0005886
9606.ENSP00000266980	GO:0055085
4896.SPCC1223.04c.1	GO:0005730,GO:0005829,GO:0016279,GO:0042254
7955.ENSDARP00000008133	GO:0007409,GO:0060047
10090.ENSMUSP00000048171	GO:0004714
3702.AT4G38570.1	GO:0005783,GO:0005794
4896.SPBC4.03c.1	GO:0005829
10090.ENSMUSP00000044497	GO:0005739
10090.ENSMUSP00000044494	GO:0005783,GO:0007268,GO:0007616,GO:0008021,GO:0009986,GO:0014069,GO:0031623,GO:0032281,GO:0032590,GO:0043025,GO:0043197,GO:0045211
